user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
Emily Nguyễn Thị Thanh,"Đồ ăn ngon, tươi. Trứng cút ngon xỉu. Nhưng trừ hai sao hnay hai bạn nhân viên thái độ không thân thiện, phân biệt khách. Khách lần đầu tiên thử mà không chỉ dẫn tận tình, liếc khách. Trừ hai sao nha! Ngày 17/7 lúc 7pm.",NEGATIVE,0.9435016512870789,3,2021-02-10 12:02,vi,google_map
amelie Maas,"LOVE it! You can adapt to your Hunger and taste and everything is delicious, good quality, fast and very friendly staff. Calm hidden place nice to linger around for a while longer.",POSITIVE,0.9998346567153931,5,2021-02-10 12:02,en,google_map
Hồng Điệp,"Thức ăn ngon hấp dẫn, nhân viên phục vụ hỗ trợ nhiệt tình chu đáo",POSITIVE,0.9998825788497925,5,2022-12-14 12:02,vi,google_map
Nhi Vo,"Really good food. You can choose what to put in your bowl, there are a lot of choices. The place is small and crowded during lunch so you should come early for seats.",POSITIVE,0.9965464472770691,5,2019-04-10 12:02,en,google_map
Di Khả,Quá ngon ngoài mong đợi,POSITIVE,0.9995341300964355,5,2023-10-18 12:02,vi,google_map
John Soh,"So tasty...so many toppings and flavors makes it so cerebrally satisfying. The 2 girls there Hue and especially Vy are so enthusiastic and positive. They speak English very nicely, which seems to be rare in HCM. Interior is chic and very …",POSITIVE,0.9998878240585327,5,2020-03-11 12:02,en,google_map
Callan,"Great place, super friendly staff. The gentleman who served us told us this is the better location out of the two as you can sit down here to eat, the other one is very busy.; Had free WiFi too.",NEGATIVE,0.7237801551818848,5,2020-03-11 12:02,en,google_map
Reuben Nakagawa,This place is great! It's a more modern style poke than the traditional Hawaiian style I grew up eating almosy every day. The selection of fish is always fresh with lots of delicious sauces and toppings to choose from. I had the tuna and …,POSITIVE,0.9998593330383301,5,2019-04-10 12:02,en,google_map
Hozuki Shike,"Nhân viên phục vụ cực kỳ kém và không tôn trọng khách hàng, thái độ như muốn đuổi khách, đập tô chén xuống bàn ầm ầm, hỏi order mà như chửi vào mặt. Khách vô ăn trả tiền mà làm như ăn xin. Thật sự thất vọng. Không có chỗ chấm 0 sao. Không …",NEGATIVE,0.9997085928916931,1,2022-01-12 12:02,vi,google_map
smilebecause ithappened,Tr ơi đồ ăn ngon lắm,POSITIVE,0.9998779296875,5,2023-10-18 12:02,vi,google_map
Maria,Hidden on the first floor after you pass the scooter garage. Amazing Poke bowls reasonably priced. Everything fresh and delicious. The staff speaks english!,POSITIVE,0.9998486042022705,5,2020-03-11 12:02,en,google_map
Sói Xám Tiểu Ca,Quán  hơi khó tìm vì cái bạn hiệu bé tí teo à  tưởng chật chội ai ngờ vô gửi xe xong lên tầng 1 bao đẹp luôn   Nhân viên ở đây cực kì thân thiện. Không gian sắp xếp gọn gàn lãng mạng có dịp sẽ quay lại 5/5 sao …,POSITIVE,0.9953497052192688,5,2021-02-10 12:02,vi,google_map
Thi Đặng,Zất tươi và ngon!,POSITIVE,0.999884843826294,5,2023-10-18 12:02,vi,google_map
Lyon Sim,"I love this place. Chic and chill. Healthy delicious food. They're located upstairs, level 2 even though the sign on ground floor says located at level 1. Under 200,000vnd per bowl",POSITIVE,0.999776303768158,5,2020-03-11 12:02,en,google_map
Thu Giang Duong,Cozy. Healthy. Affordable for a nice brunch or a meal,POSITIVE,0.9998561143875122,5,2019-04-10 12:02,en,google_map
Denise Jonker,Absolutely delicious! Very decently priced as well! Best food I had in a long long time. Will probably go back again tonight.,POSITIVE,0.9998708963394165,5,2020-03-11 12:02,en,google_map
Mallory Starkman,"Delicious and great value! Best poke bowl I have possibly ever had. Clean and airy too, highly recommend!",POSITIVE,0.9998841285705566,5,2020-03-11 12:02,en,google_map
Eric Woodard,"I wanted to add my 5 stars, and everything I wanted to say is more eloquently written in the other reviews: delicious food, super-friendly staff, beautiful space, a bit difficult to find.  So worth it. Such a great experience.",POSITIVE,0.999870777130127,5,2020-03-11 12:02,en,google_map
Quốc Dũng Lư,- Cửa hàng nằm trên tầng 1. gửi xe ở dưới đất bất tiện.; - 7h30 tối mà 1 số món đã hết. Oder xong 10p sau lại báo hết tiếp mà ko có lời xin lỗi. …,NEGATIVE,0.9954597353935242,1,2020-03-11 12:02,vi,google_map
Giuseppe Guglielmotti,"The food is absolutely amazing, the place so cozy and friendly (even if it is a little tricky to find as it is at the 2 floor of a building that seems a parking) and the staff probably is the best thing, welcoming and helpful! Must try!",POSITIVE,0.9998328685760498,5,2020-03-11 12:02,en,google_map
Em S,Really good food! Great service :),POSITIVE,0.9998670816421509,5,2023-05-31 12:02,en,google_map
Nguyễn Nhật,"Bảo vệ tòa nhà thì khó chịu với tài xế; Nhân viên nhà hàng thì nói chuyện hách dịch với tài xế, khách hàng thì thái độ khác, tài xế thái độ khác. Yêu cầu tôn trọng người khác vì tài xế cũng là người mua hàng nhé.",NEGATIVE,0.9762536883354187,1,2021-02-10 12:02,vi,google_map
SỨC KHỎE,"Nhân viên cực kỳ thiếu tôn trọng, coi thường người mua về kiểu như là thượng đế trong khi quên mất khách hàng mới là thượng đế. Trời nắng nóng mua về thì đuổi ra ngoài ngồi đợi. 1 sao chẳng có gì là quá đáng.",NEGATIVE,0.9903765320777893,1,2022-01-12 12:02,vi,google_map
Mallory Rose,Food was really good and price was good. Staff was super helpful and nice. I’m vegan and gluten free and they knew exactly what I could and couldn’t have.,POSITIVE,0.9997785687446594,5,2020-03-11 12:03,en,google_map
Jack Ross,"Excellent service with high quality grade tuna, shrimp, and octopus. It's quickly becoming our favorite spot to eat in Saigon.",POSITIVE,0.9995669722557068,5,2020-03-11 12:03,en,google_map
Wiktoria Słowikowska,Lovely and helpful staff. Advised about vegan and gluten free options. The portion was a perfect size and really tasty! Loved it.,POSITIVE,0.9998792409896851,5,2021-02-10 12:03,en,google_map
quinh Vu,"In saigon for 3 years, and still go (or order) from this place every week! keep it fresh and healthy!",POSITIVE,0.9996660947799683,5,2022-12-14 12:03,en,google_map
florent chaudemanche,a lovely place for Saigon's Lover already,POSITIVE,0.9998329877853394,5,2022-01-12 12:03,en,google_map
Thomas Podger,"Great food, amazing staff- will definitely come back!",POSITIVE,0.999882698059082,5,2023-04-05 12:03,en,google_map
yrtwo,As a tourist i was quite comprehensive about eating here as it is not quite authentics. But this is hands down the best food i ate here in vietnam. I bet this is one of the best poke in the world,POSITIVE,0.9996163845062256,5,2020-03-11 12:03,en,google_map
Anh Nhi Dinh,"Very good, delicious. Never disappoints me. Always love to eat at poke",POSITIVE,0.9998886585235596,5,2022-12-14 12:03,en,google_map
Andy P,"Amazing,fresh,friendky and super cool location. Hidden away and I hope to keep this place my personal secret  …",POSITIVE,0.9998863935470581,5,2019-04-10 12:03,en,google_map
Veronika Vrábelová,This was the best poke I have ever tried. Delicious! Thank you. And also very polite and friendly staff here. Definitely recommend this place.,POSITIVE,0.9998761415481567,5,2020-03-11 12:03,en,google_map
Nguyet Trinh,"Quán khá đông. Poke đầy ú ụ, không quá mắc nhưng thanh toán bằng thẻ hơi lỗi",NEGATIVE,0.9578664898872375,4,2022-12-14 12:03,vi,google_map
sophia pham,I love poke it fresh it delicious and it healthy; - the price is about 7usd can make you want to go once a week but the portion is quite big,POSITIVE,0.9996579885482788,5,2019-04-10 12:03,en,google_map
Khanh Bui,"Excellent customer service. They automatically gave me a free drink as an apology for making me wait without even prompted. Oh, and the food's great too.",POSITIVE,0.9996355772018433,5,2020-03-11 12:03,en,google_map
Tunnie,Rất tốt,POSITIVE,0.9998520612716675,5,2023-07-26 12:03,vi,google_map
Mel,Super tasty!! I got a vegan bowl and the staff was pretty aware of what was vegan or not. They were super helpful and friendly.,POSITIVE,0.9994813799858093,5,2020-03-11 12:03,en,google_map
Robbert Vh,Great California poke bowls,POSITIVE,0.9995400905609131,5,2023-11-08 12:03,en,google_map
Landon M.,"I’ve tried many poke restaurants and this is the best I’ve ever had. It looks just like the pictures, they give very generous portions and the atmosphere is pleasant.",POSITIVE,0.9998835325241089,5,2020-03-11 12:03,en,google_map
Tash Davies,"So yummy, recommend to anyone coming to Ho Chi Minh",POSITIVE,0.9969859719276428,5,2023-05-31 12:03,en,google_map
Jan Peters,bit pricey but staff is very helpful and for the fixed bowl price you are free to choose from all ingredients they offer which is super cool,POSITIVE,0.9994738698005676,5,2020-03-11 12:03,en,google_map
Max In Saigon,"Focuses a lot in foreigners, so if you're a Viet, you'll get treated a little... ""less"". But hey, otherwise it's great for travelers, expats, foreigners: food is never bad, good services.",POSITIVE,0.9993465542793274,4,2020-03-11 12:03,en,google_map
Rakik,"An amazing gem in Saigon, not easy to spot but that adds to its charm. Fresh bowls of awesome flavours, the perfect stop for lunch.",POSITIVE,0.999859094619751,5,2020-03-11 12:03,en,google_map
Ngan Ngo,"Fresh and healthy, good taste, nice staff, this lovely restaurant is a must to go",POSITIVE,0.9998835325241089,5,2022-12-14 12:03,en,google_map
Ankita Ghosh,"Fresh poke ingredients, great variety, lovely staff, cute little seating space, oh and they deliver to. My go-to for comfort lunches, any day.",POSITIVE,0.9998519420623779,4,2020-03-11 12:03,en,google_map
Khoa Mai,"Mình thích chỗ này lắm. Rộng và đẹp cực, hơn bên Nguyễn Huệ nhiều. Đồ ăn thì cũng ngon khỏi nói rồi. 5/5 !!!",POSITIVE,0.9998829364776611,5,2022-01-12 12:04,vi,google_map
Nomakhosi Dlomo,The vegetarian poke bowl was so good! Friendly staff members as well.,POSITIVE,0.999815046787262,5,2022-12-14 12:04,en,google_map
Carlota,"Delicious and fresh poke bowls! The place is beautiful and cozy, and the staff is helpful and super nice! Definetely recommended!",POSITIVE,0.9998832941055298,5,2020-03-11 12:04,en,google_map
A F,"Great, friendly service. Fresh and delicious food. Definitely not my first Poke bowl and won't be my last.",POSITIVE,0.9793476462364197,5,2019-04-10 12:04,en,google_map
Anh Tuấn Phạm,"Không gian đẹp, quán ngon, nhưng giá thức ăn và thức uống cao",POSITIVE,0.9998082518577576,4,2022-12-14 12:04,vi,google_map
Robine Anh Nguyen,Good food,POSITIVE,0.999862551689148,5,2023-11-08 12:04,so,google_map
An Le,"not the best poke, but also far from the worst, just decent! would come back",POSITIVE,0.9932997226715088,4,2023-05-03 12:04,en,google_map
Phoebe,brilliant healthy food & dedicated service. highly recommended,POSITIVE,0.9998785257339478,5,2023-04-05 12:04,en,google_map
tiendai ngo,"Nhân viên có thái độ hằn học vs shipper ra mặt còn đối với khách nó vui vẽ ra mặt, vô mua có vô xin đâu mặt của nó như muốn đuổi khách ra",POSITIVE,0.9978394508361816,1,2021-02-10 12:04,vi,google_map
Đăng Khoa Nguyễn Huỳnh,Ngon vãi ò,POSITIVE,0.9998742341995239,5,2023-10-18 12:04,vi,google_map
Marianne Dan,"The place is cosy and quiet, food is good and generous, and the young ladies who work there are so kind and professional ! Great experience, will go back again, for sure ",POSITIVE,0.9998660087585449,5,2021-02-10 12:04,en,google_map
Bo Jen,Nhân viên phục vụ cực kì dễ thương và thân thiện luôn đó các bạn ơiii. Recommend mấy bạn phải thử 1 lần nhaaaaaaaaa,POSITIVE,0.9997549653053284,5,2021-02-10 12:04,vi,google_map
Châu Giang Nguyễn,"Nice food, good experience ",POSITIVE,0.9998764991760254,5,2022-01-12 12:04,en,google_map
Ngô Gia Vũ,The foods was great with reasonable price. Highly recommend!,POSITIVE,0.9998519420623779,5,2022-12-14 12:04,en,google_map
Tu Hao Nguyen,"Nhân viên thân thiện, quán dễ thương đồ ăn ngon",POSITIVE,0.9998780488967896,5,2022-12-14 12:04,vi,google_map
Minh Thư Trần Nguyễn,Good food. Like the vibes here,POSITIVE,0.9998739957809448,5,2023-06-28 12:04,en,google_map
Vy Dinh,Đồ ăn ngon,POSITIVE,0.9998754262924194,5,2023-11-08 12:04,vi,google_map
Trang Ngô,"Món ăn ngon, không gian đẹp!!!",POSITIVE,0.9998903274536133,5,2019-04-10 12:04,vi,google_map
vy tran,Ngon nma ít chi nhánh ( hoặc k có)?,POSITIVE,0.9988056421279907,5,2023-04-05 12:04,vi,google_map
Google User,"Great Food!; Seemed a bit busier here than at the Nguyễn Huệ store, but it could have been the timing. Busy at lunch time.",NEGATIVE,0.9604352116584778,4,2021-02-10 12:04,en,google_map
Serge Khalifé,Tasty food and very friendly service. The only negative is the long wait at lunch time because this place is very popular,POSITIVE,0.9986252784729004,4,2022-01-12 12:04,en,google_map
Hồ Ngọc khánh,Hôm nay là tui thấy làm nhanh á,POSITIVE,0.999244213104248,5,2020-03-11 12:04,vi,google_map
John Khoi,"Đồ ăn ngon, không gian ấm cúng",POSITIVE,0.9998812675476074,5,2023-05-03 12:04,vi,google_map
Alex Cabrera,Best poke bowl I've ever had!,POSITIVE,0.9995269775390625,5,2020-03-11 12:04,no,google_map
Kyle (Kaal),Very lovely place :),POSITIVE,0.999858021736145,5,2023-11-08 12:05,en,google_map
M,Best poke restaurant in Saigon!,POSITIVE,0.9992479681968689,5,2020-03-11 12:05,fr,google_map
Virginia Augugliaro,"150k for as much toppings as you want (and 2 scoops of raw salmon/tuna/tofu, which I found enough), loved it!",POSITIVE,0.9995027780532837,5,2019-04-10 12:05,en,google_map
Huong Tran,"Quán  khinh thường ae ship bên grap như tôi thua ,bán đc vây thì đừng đăng kí grapfood",NEGATIVE,0.9994233846664429,1,2021-02-10 12:05,vi,google_map
WS Lee,"Everything is perfect except the price is on the high side.; 150,000 for 1 bowl. Very healthy meal though",POSITIVE,0.9997679591178894,5,2020-03-11 12:05,en,google_map
Thư Trần,Chỗ ăn Poke iu thích của mình,POSITIVE,0.9763774275779724,5,2023-07-26 12:05,vi,google_map
Mr. Mahi,"Amazing food, staff are very friendly and spoke good English. Definitely recommended for a healthy meal in Saigon!",POSITIVE,0.9998401403427124,5,2022-01-12 12:05,en,google_map
Duyet Trinh,Món ăn ngon,POSITIVE,0.999862551689148,5,2021-02-10 12:05,vi,google_map
Bich Hoang,super fresh and friendly staffs. good thing if you’re a sashimi lover! they dont accept cards though,POSITIVE,0.9976019263267517,5,2020-03-11 12:05,en,google_map
Anh Minh Khuê Hoàng,Hidden gem with lovely staffs and amazing food! 🫶 …,POSITIVE,0.9998824596405029,5,2023-10-18 12:05,en,google_map
Minh Mai Nguyễn,"Ngon nha, cbi trước dưới 200k 1 phần :)))",POSITIVE,0.9988524913787842,4,2022-12-14 12:05,vi,google_map
Tess Delighted,"Best poke bowl I have ever had, kindest staff, beautiful interior! Cannot get any better! Thank you so much",POSITIVE,0.9997279047966003,5,2020-03-11 12:05,en,google_map
ronja oo,good food but too expensive,NEGATIVE,0.9462952017784119,4,2023-06-28 12:05,en,google_map
Harcus Meising,Awesome place to get a salad. Staff is super helpful and the portions are big.; Can really recommend!!,POSITIVE,0.9998218417167664,5,2019-04-10 12:05,en,google_map
Thea Ø.T,This was the best Poke Bowl ever,POSITIVE,0.9997009038925171,5,2023-08-23 12:05,en,google_map
Local CaCo,"Lần đầu ăn, nhân viên dễ thương …",POSITIVE,0.9998015761375427,5,2023-05-03 12:05,vi,google_map
Kim Uyen,Đồ ăn ngon,POSITIVE,0.9998754262924194,5,2023-10-18 12:05,vi,google_map
Jacques LE GOUIS,"Excellent experience at this place, the personal was friendly and at ease with speaking english, the place was comfortable, and the food really good and fresh! I highly recommand it!",POSITIVE,0.9998835325241089,5,2020-03-11 12:05,en,google_map
huyền trân nguyễn,Món ăn ở đây ngon lắm nhân viên cũng thân thiện dễ thương nữa nên sẽ ghé thường xuyên,POSITIVE,0.9998623132705688,5,2021-02-10 12:05,vi,google_map
Tucker Pawlick,"Good quality and tasty poke. Nice quiet location. But at 180,000 seems a bit pricey",POSITIVE,0.998779833316803,4,2022-01-12 12:05,en,google_map
Oren Shapiro,"Such a delicious lunch, with fresh ingredients and nice/helpful staff",POSITIVE,0.999885082244873,5,2022-12-14 12:05,en,google_map
Omar Nacer (Teacher),"Amazing food, very healthy, delicious and great service",POSITIVE,0.999887228012085,5,2022-12-14 12:05,en,google_map
phan phương,"Một khu chung cư cũ kĩ nhưng vẫn rất kien cố ... bên trong mát mẻ , yên tĩnh",POSITIVE,0.9960629343986511,5,2022-01-12 12:05,vi,google_map
Jonas Eicher,"Friendly, English speaking staff, excellent poke bowls! (150k for regular bowl at Jan 2019)",POSITIVE,0.9995806813240051,5,2020-03-11 12:05,en,google_map
Vy Khanh Tran,Great little gem in the heart of Saigon. They serve healthy salads called Poke and they also have smoothie bowls!!!,POSITIVE,0.9990233182907104,5,2019-04-10 12:05,en,google_map
Simbad,"Really fresh food, great ambiance and nice staff!",POSITIVE,0.9998873472213745,5,2022-12-14 12:06,en,google_map
Carolin S.,Amazing place to have something unique to eat. I really loved the poke bowl ,POSITIVE,0.999871015548706,5,2020-03-11 12:06,en,google_map
laptopsmty,Great Japanese place !!! Food is fresh and delicious  …,POSITIVE,0.9998900890350342,5,2023-04-05 12:06,en,google_map
Aurore Dupin,We were looking for some fresh food and it was definitely a success! Really lovely staff.,POSITIVE,0.9998687505722046,5,2020-03-11 12:06,en,google_map
An Nguyễn,Có 1 cái góc có giếng trời nắng chiếu xinh lắm :3,POSITIVE,0.9998437166213989,5,2022-12-14 12:06,vi,google_map
Anna Stephenson,Hidden gem! Full of nutritious delicious food. Really friendly staff and chilled vibes!,POSITIVE,0.9998724460601807,5,2021-02-10 12:06,en,google_map
Kim Anh Nguyen,"Đồ ăn tươi ngon, phong phú, đẹp mắt.",POSITIVE,0.9998890161514282,5,2022-12-14 12:06,vi,google_map
Rebecca Granot,Chique tasty and very welcoming,POSITIVE,0.9998764991760254,5,2020-03-11 12:06,en,google_map
Karla Mans,Amazing!,POSITIVE,0.9998738765716553,5,2019-04-10 12:06,tl,google_map
Bin Guide,"Amazing place. Good food, amazing staffs ",POSITIVE,0.9998865127563477,5,2022-12-14 12:06,en,google_map
Rosy Nguyen,Thái độ nhân viên phục vụ không niềm nở; Ăn tại hàng ngày 8.9 lúc 2h chiều,NEGATIVE,0.9978873133659363,1,2020-03-11 12:06,vi,google_map
Brett Marshall,Great fresh food at a reasonable price. Ate here twice in 2 days... Love it.,POSITIVE,0.9998631477355957,5,2020-03-11 12:06,en,google_map
Thanh Lưu,Đồ ăn kiểu sushi tự chọn rất ngon. Tầm 150k/ phần,POSITIVE,0.9998434782028198,4,2021-02-10 12:06,vi,google_map
Sheila Janes,"Great idea. Healthy food, big portion. Not so expensive for lunch.",POSITIVE,0.9995842576026917,5,2020-03-11 12:06,en,google_map
Hanh Rioux,Delicious and fresh! Ambiance is also so nice,POSITIVE,0.9998903274536133,5,2022-12-14 12:06,en,google_map
LINH NGUYỄN NGỌC YẾN,150k for a regular set.,NEGATIVE,0.9552412629127502,4,2020-03-11 12:06,no,google_map
Ai Quoc La,Great experience! Nice staff,POSITIVE,0.9998781681060791,5,2023-05-31 12:06,ro,google_map
S C,So so so yummy and colorful loaded with delicious and healthy toppings! The salmon is tasty.,POSITIVE,0.9998624324798584,5,2019-04-10 12:06,en,google_map
Oliver Heard,Small little place. Friendly and helpful staff. An expensive but healthy meal.,POSITIVE,0.9997804760932922,3,2021-02-10 12:06,en,google_map
Trường Lê xuân,Thái nhân viên phục đối với shipper rất tệ và khinh thường shipper,NEGATIVE,0.9997231364250183,1,2021-02-10 12:06,vi,google_map
JUNGGYU NAM,Delicious and clean condition,POSITIVE,0.9998784065246582,5,2020-03-11 12:06,en,google_map
Tuan Tu Nguyen,Nhân viên có thái độ lồi lõm không tốt đối với khách hàng,NEGATIVE,0.9995107650756836,1,2022-12-14 12:06,vi,google_map
craig barnshaw,"Bland food,  rude staff. A waste of a meal in a city of amazing food.",NEGATIVE,0.9998119473457336,1,2022-12-14 12:06,en,google_map
Nina S,Affordable especially because the poke you can you can customize it and put a lot of things in and it's very good for the price,POSITIVE,0.9995980858802795,5,2020-03-11 12:07,en,google_map
Sam Nguyen,10 điểm,POSITIVE,0.9992417097091675,5,2023-06-28 12:07,vi,google_map
Chau Ngoc Hanh,"Khá ngon,  dù hơi mắc thật.  Có cá hồi tươi ạ",POSITIVE,0.9998074173927307,5,2021-02-10 12:07,vi,google_map
Ksenija Vraneš,"Friendly service and tasty food! So cosy and welcoming, just wonderful!",POSITIVE,0.9998906850814819,5,2021-02-10 12:07,en,google_map
Shiraz Barzilai,"Probably my favorite food in world. Great place, great service, great food. Love it.",POSITIVE,0.9998898506164551,5,2021-02-10 12:07,en,google_map
Tân Lê Phát,Đợi món quá lâu30 tới  40p mới có đồ ăn quá tệ,NEGATIVE,0.9989783763885498,1,2022-01-12 12:07,vi,google_map
Yiming Liu,"Delicious, healthy at a great price",POSITIVE,0.9998871088027954,5,2020-03-11 12:07,en,google_map
Phương Quỳnh Tăng,"A bit small though but nice decor, good food, price a bit high.",POSITIVE,0.9997977614402771,4,2020-03-11 12:07,en,google_map
Giàu Phú,So delicious and i will come again.,POSITIVE,0.9998703002929688,5,2023-05-31 12:07,en,google_map
R,Best poke bowl I ever had must go if you are in ho Chi Minh City,POSITIVE,0.99868243932724,5,2020-03-11 12:07,en,google_map
Nhu Nguyen,Super fresh & delicious. Have been a fan for years,POSITIVE,0.9998809099197388,5,2022-12-14 12:07,en,google_map
Sean Shuter,Fresh healthy food in a tasteful space. A perfect healthy lunch option.,POSITIVE,0.9998810291290283,5,2021-02-10 12:07,en,google_map
Carlos Cajina,"Delicious food, limited seating. Quick service. Prices OK",POSITIVE,0.9998117089271545,4,2020-03-11 12:07,en,google_map
Bạn Ơi! OK,Nhân viên nhiệt tình đồ ăn ngon,POSITIVE,0.9998818635940552,5,2022-12-14 12:07,vi,google_map
Joachim Trung Tuan,"A good choice for anyone who is looking for a healthy dish. Fresh vegetables and fish, really delicious and refreshing.",POSITIVE,0.9998828172683716,5,2020-03-11 12:07,en,google_map
Anh Bụng Mỡ Food,"đã từng ăn, rất ngon và view bao đẹp",POSITIVE,0.9998821020126343,5,2022-01-12 12:07,vi,google_map
Trần Thanh Tâm - Department QA-CD,Đồ ăn rất ngon nha,POSITIVE,0.9998822212219238,5,2023-04-05 12:07,vi,google_map
Lukas Minh,so delicious I thought I can fly,POSITIVE,0.9998822212219238,5,2023-05-31 12:08,en,google_map
trong nguyen,excellent salmon good services,POSITIVE,0.9998157620429993,5,2023-06-28 12:08,ca,google_map
Bo Minh,Nice food,POSITIVE,0.9998700618743896,5,2020-03-11 12:08,en,google_map
vo duong,View vừa đồ ăn vừa ngon mong 1 ngày gần lại đk đến đây ăn,POSITIVE,0.9997652173042297,5,2020-03-11 12:08,vi,google_map
Yến Ngọc Quách,Fresh and delicious,POSITIVE,0.9998830556869507,5,2022-12-14 12:08,en,google_map
Isaac Kerson,"Fresh ingredients, healthy food, and friendly service.",POSITIVE,0.9998574256896973,5,2022-12-14 12:08,en,google_map
Elmer Castillo,Very Good Poke!,POSITIVE,0.999872088432312,5,2023-09-20 12:08,af,google_map
Khanh Tran,Healthy & juice,POSITIVE,0.9998408555984497,5,2023-03-08 12:08,en,google_map
X C,So delicious and fresh ! Highly recommend to try Californian poke  …,POSITIVE,0.999886155128479,5,2021-02-10 12:08,en,google_map
felix kl,"fantastic food, nice staff",POSITIVE,0.9998825788497925,5,2021-02-10 12:08,en,google_map
Lene Nilsen,The best place for a healthy and fresh meal Recommend 100% Norwegian salmon …,POSITIVE,0.999086856842041,5,2020-03-11 12:08,en,google_map
Tu Annie,Fresh and healthy.,POSITIVE,0.9998664855957031,5,2023-10-18 12:08,en,google_map
Chinh Hoang Minh,"Quán ăn thiết kế đẹp, đồ ăn lạ",POSITIVE,0.9998045563697815,5,2022-12-14 12:08,vi,google_map
Kate Derie,"Tried ordering from this place on Monday, waited for 20 minutes to receive a call that they are out of food... Ordered again on Wednesday, again got a call ""we don't have enough food"". Wow",NEGATIVE,0.9982702732086182,1,2021-02-10 12:08,en,google_map
Thị Ngọc Huyền 34_Phạm,"Phục vụ chán, nhân viên thái độ",NEGATIVE,0.9997739195823669,1,2022-12-14 12:08,vi,google_map
Duy Bảo Đỗ,đồ ăn ngon,POSITIVE,0.9998754262924194,5,2020-03-11 12:08,vi,google_map
Andrea Flores,Great little place to have some poke before you explore the Cafe Apartments!,POSITIVE,0.9928663969039917,5,2021-02-10 12:08,en,google_map
Matze Bee,Very delicious bowls. Who likes sushi will love that too,POSITIVE,0.999826967716217,5,2021-02-10 12:08,en,google_map
Khoa Đình,Tuyệt,POSITIVE,0.9998630285263062,5,2023-08-23 12:08,vi,google_map
Shalini Gupta,"Healthy, fresh, tasty and easy-on-pocket food. Highly recommended.",POSITIVE,0.9998793601989746,5,2020-03-11 12:08,en,google_map
Alexandra Weiner,Tasty food and great service!,POSITIVE,0.9998877048492432,5,2023-05-03 12:08,en,google_map
Ana Bel,Very good!,POSITIVE,0.9998525381088257,5,2023-11-08 12:08,af,google_map
Bar Dox,a delicious surprise. Three good girls who know how to make customers feel comfortable.,POSITIVE,0.999887228012085,4,2020-03-11 12:08,en,google_map
Suong Zouzou,Nice concept in a small cosy place. Make up your own healthy salad!,POSITIVE,0.9995866417884827,5,2019-04-10 12:08,en,google_map
Rajan Nambiar,Awesome!!!  Good food and excellent service - which is rare (the service).,POSITIVE,0.9998849630355835,5,2021-02-10 12:09,en,google_map
Brian Nguyen,Probably one of the best poke they have in Saigon. This is as close as the poke I usually have in the US.,POSITIVE,0.9988724589347839,5,2022-01-12 12:09,en,google_map
Domen Kožar,They don't serve coffee anymore :(,NEGATIVE,0.9936302304267883,2,2023-03-08 12:09,en,google_map
M G,amazing poke bowl. unbelievable food and great service.,POSITIVE,0.9998719692230225,5,2019-04-10 12:09,en,google_map
Preeti P.,Yummy!,POSITIVE,0.9992610812187195,5,2020-03-11 12:09,tr,google_map
Nương Đỗ,"Món ăn rất healthy, ngon.",POSITIVE,0.9998810291290283,5,2022-12-14 12:09,vi,google_map
Hoang Hai Do,Love a good bowl of quinoa and whatever on offering here,POSITIVE,0.9996210336685181,5,2022-12-14 12:09,en,google_map
S P,"Lovely food, super fresh, coupled with lovely helpful staff.",POSITIVE,0.9998863935470581,5,2020-03-11 12:09,en,google_map
Bach Le,Good place for healthy food but quite pricey,POSITIVE,0.9997766613960266,5,2019-04-10 12:09,en,google_map
Trần Nguyễn Minh Đức,Healthy for any kind of diet. Also Eco friendly restaurant by reducing plastic products.,POSITIVE,0.9981822967529297,5,2020-03-11 12:09,en,google_map
Robin Hanna,"Friendly service, delicious poke bowls (with quinoa option) !",POSITIVE,0.9997308850288391,5,2021-02-10 12:09,en,google_map
Hanna Ch,Hơi bị mắc nhưng chắc nguyên liệu xịn sò nên giá vậy ạ,POSITIVE,0.5519166588783264,5,2021-02-10 12:10,vi,google_map
Bảo Huỳnh Quốc,Ngon,POSITIVE,0.9998760223388672,5,2023-06-28 12:10,vi,google_map
42 Hoàng Minh Trí,ngày buồn,NEGATIVE,0.9987579584121704,1,2023-10-18 12:10,vi,google_map
Tom Phan,"Thức ăn dinh dưỡng, phù hợp với sức khỏe nhiều người ăn kiêng , ăn chay .",POSITIVE,0.99937903881073,5,2019-04-10 12:10,vi,google_map
Le Quoc Phong Pierre,"I love this place, enjoyed foods bery much, i ate here many times",POSITIVE,0.9998716115951538,5,2019-04-10 12:10,en,google_map
Ata,Perfect,POSITIVE,0.9998517036437988,5,2022-12-14 12:10,en,google_map
Khánh Anh Nguyễn Ngọc,Mấy bạn nhân viên rất dễ thương nhe.,POSITIVE,0.9998633861541748,5,2022-12-14 12:10,vi,google_map
Pete,Great food and store.,POSITIVE,0.9998786449432373,5,2020-03-11 12:10,en,google_map
Huyen Nguyen,"Quán dễ thương, đồ ăn ngon, giá ổn",POSITIVE,0.999884843826294,5,2019-04-10 12:10,vi,google_map
Thanh Huynh,Món cơm trôn với cá sống nhìn rất đẹp mắt,POSITIVE,0.9996602535247803,4,2020-03-11 12:11,vi,google_map
